Ns	time/s	cycle number	Ecell/V	I/mA	Q charge/mA.h	Q discharge/mA.h	Temperature/°C	
0	1,800000085495412E+003	0,000000000000000E+000	3,3491776E+000	9,9992793E+003	5,000041467840170E+003	0,000000000000000E+000	2,6462688E+001
0	1,830000086920336E+003	0,000000000000000E+000	3,3491383E+000	9,9994766E+003	5,083373212204862E+003	0,000000000000000E+000	2,6581253E+001
0	1,860000088345259E+003	0,000000000000000E+000	3,3491383E+000	9,9998711E+003	5,166705138099502E+003	0,000000000000000E+000	2,6486403E+001
0	1,890000089770183E+003	0,000000000000000E+000	3,3491383E+000	1,0001644E+004	5,250037024650608E+003	0,000000000000000E+000	2,6597061E+001
0	1,920000091195107E+003	0,000000000000000E+000	3,3490989E+000	1,0000067E+004	5,333368936564671E+003	0,000000000000000E+000	2,6541733E+001
0	1,950000092620030E+003	0,000000000000000E+000	3,3491776E+000	9,9996738E+003	5,416700788567709E+003	0,000000000000000E+000	2,6446878E+001
0	1,980000094044954E+003	0,000000000000000E+000	3,3491383E+000	1,0001052E+004	5,500032481724718E+003	0,000000000000000E+000	2,6446878E+001
0	2,010000095469877E+003	0,000000000000000E+000	3,3489020E+000	9,9998711E+003	5,583364338900283E+003	0,000000000000000E+000	2,6604967E+001
0	2,040000096894801E+003	0,000000000000000E+000	3,3489807E+000	9,9990830E+003	5,666695931238607E+003	0,000000000000000E+000	2,6486403E+001
0	2,070000098319724E+003	0,000000000000000E+000	3,3490200E+000	9,9998711E+003	5,750027449597440E+003	0,000000000000000E+000	2,6486403E+001
0	2,100000099744648E+003	0,000000000000000E+000	3,3490989E+000	9,9994766E+003	5,833359183780382E+003	0,000000000000000E+000	2,6557541E+001
0	2,130000101169571E+003	0,000000000000000E+000	3,3490200E+000	9,9986885E+003	5,916690865139431E+003	0,000000000000000E+000	2,6723534E+001
0	2,160000102594495E+003	0,000000000000000E+000	3,3490200E+000	1,0000855E+004	6,000022469291992E+003	0,000000000000000E+000	2,6731436E+001
0	2,190000104019418E+003	0,000000000000000E+000	3,3490200E+000	9,9996738E+003	6,083354021247829E+003	0,000000000000000E+000	2,6581253E+001
0	2,220000105444342E+003	0,000000000000000E+000	3,3489020E+000	9,9990830E+003	6,166685750357530E+003	0,000000000000000E+000	2,6470592E+001
0	2,250000106869265E+003	0,000000000000000E+000	3,3490200E+000	1,0000461E+004	6,250017297940538E+003	0,000000000000000E+000	2,6494305E+001
0	2,280000108294189E+003	0,000000000000000E+000	3,3490200E+000	9,9980977E+003	6,333348878047960E+003	0,000000000000000E+000	2,6549637E+001
0	2,310000109719113E+003	0,000000000000000E+000	3,3489807E+000	1,0001052E+004	6,416680481971572E+003	0,000000000000000E+000	2,6525923E+001
0	2,340000111144036E+003	0,000000000000000E+000	3,3489413E+000	1,0000855E+004	6,500012016944987E+003	0,000000000000000E+000	2,6652391E+001
0	2,370000112568960E+003	0,000000000000000E+000	3,3489020E+000	9,9998711E+003	6,583343497312283E+003	0,000000000000000E+000	2,6644487E+001
0	2,400000113993883E+003	0,000000000000000E+000	3,3489413E+000	9,9994766E+003	6,666674999122179E+003	0,000000000000000E+000	2,6763054E+001
0	2,430000115418807E+003	0,000000000000000E+000	3,3489020E+000	1,0000461E+004	6,750006619165039E+003	0,000000000000000E+000	2,6676105E+001
0	2,460000116843730E+003	0,000000000000000E+000	3,3489020E+000	1,0000264E+004	6,833338093110893E+003	0,000000000000000E+000	2,6763054E+001
0	2,490000118268654E+003	0,000000000000000E+000	3,3490200E+000	9,9984912E+003	6,916669639613172E+003	0,000000000000000E+000	2,6565443E+001
0	2,520000119693577E+003	0,000000000000000E+000	3,3488231E+000	9,9988857E+003	7,000001326657442E+003	0,000000000000000E+000	2,6770958E+001
0	2,550000121118501E+003	0,000000000000000E+000	3,3488626E+000	9,9996738E+003	7,083332894174803E+003	0,000000000000000E+000	2,6628677E+001
0	2,580000122543424E+003	0,000000000000000E+000	3,3488231E+000	9,9994766E+003	7,166664547541774E+003	0,000000000000000E+000	2,6612871E+001
0	2,610000123968348E+003	0,000000000000000E+000	3,3489413E+000	9,9998711E+003	7,249996483300237E+003	0,000000000000000E+000	2,6533827E+001
0	2,640000125393271E+003	0,000000000000000E+000	3,3489020E+000	9,9990830E+003	7,333328425001083E+003	0,000000000000000E+000	2,6731436E+001
0	2,670000126818195E+003	0,000000000000000E+000	3,3487444E+000	1,0000067E+004	7,416660123701170E+003	0,000000000000000E+000	2,6620775E+001
0	2,700000128243119E+003	0,000000000000000E+000	3,3487444E+000	9,9986885E+003	7,499991919555120E+003	0,000000000000000E+000	2,6676105E+001
0	2,730000129668042E+003	0,000000000000000E+000	3,3487051E+000	1,0000067E+004	7,583323636191405E+003	0,000000000000000E+000	2,6589157E+001
0	2,760000131092966E+003	0,000000000000000E+000	3,3486657E+000	9,9996738E+003	7,666655241202799E+003	0,000000000000000E+000	2,6755150E+001
0	2,790000132517889E+003	0,000000000000000E+000	3,3487444E+000	9,9996738E+003	7,749986802159829E+003	0,000000000000000E+000	2,6755150E+001
0	2,820000133942813E+003	0,000000000000000E+000	3,3487444E+000	9,9986885E+003	7,833318436153428E+003	0,000000000000000E+000	2,6589157E+001
0	2,850000135367736E+003	0,000000000000000E+000	3,3487837E+000	1,0001445E+004	7,916650208766275E+003	0,000000000000000E+000	2,6834192E+001
0	2,880000136792660E+003	0,000000000000000E+000	3,3487837E+000	1,0000461E+004	7,999982070160589E+003	0,000000000000000E+000	2,6668201E+001
0	2,910000138217583E+003	0,000000000000000E+000	3,3487444E+000	9,9984912E+003	8,083313837472871E+003	0,000000000000000E+000	2,6676105E+001
0	2,940000139642507E+003	0,000000000000000E+000	3,3487837E+000	1,0000657E+004	8,166645674251300E+003	0,000000000000000E+000	2,6778860E+001
0	2,970000141067430E+003	0,000000000000000E+000	3,3487051E+000	1,0000264E+004	8,249977484975583E+003	0,000000000000000E+000	2,6438974E+001
0	3,000000142492354E+003	0,000000000000000E+000	3,3487837E+000	1,0000461E+004	8,333309407885197E+003	0,000000000000000E+000	2,6589157E+001
0	3,030000143917277E+003	0,000000000000000E+000	3,3487837E+000	1,0000264E+004	8,416641264784612E+003	0,000000000000000E+000	2,6612871E+001
0	3,060000145342201E+003	0,000000000000000E+000	3,3487051E+000	9,9996738E+003	8,499972855610349E+003	0,000000000000000E+000	2,6668201E+001
0	3,090000146767125E+003	0,000000000000000E+000	3,3487837E+000	9,9998711E+003	8,583304552816839E+003	0,000000000000000E+000	2,6565443E+001
0	3,120000148192048E+003	0,000000000000000E+000	3,3487837E+000	1,0001644E+004	8,666636303826495E+003	0,000000000000000E+000	2,6597061E+001
0	3,150000149616972E+003	0,000000000000000E+000	3,3487837E+000	9,9984912E+003	8,749968097839082E+003	0,000000000000000E+000	2,6628677E+001
0	3,180000151041895E+003	0,000000000000000E+000	3,3487444E+000	9,9998711E+003	8,833299693770614E+003	0,000000000000000E+000	2,6612871E+001
0	3,210000152466819E+003	0,000000000000000E+000	3,3487051E+000	9,9992793E+003	8,916631240104707E+003	0,000000000000000E+000	2,6620775E+001
0	3,240000153891742E+003	0,000000000000000E+000	3,3487051E+000	1,0000067E+004	8,999963070942380E+003	0,000000000000000E+000	2,6660295E+001
0	3,270000155316666E+003	0,000000000000000E+000	3,3487837E+000	9,9986885E+003	9,083294710474172E+003	0,000000000000000E+000	2,6636585E+001
0	3,300000156741589E+003	0,000000000000000E+000	3,3487051E+000	9,9998711E+003	9,166626249991859E+003	0,000000000000000E+000	2,6636585E+001
0	3,330000158166513E+003	0,000000000000000E+000	3,3487051E+000	9,9998711E+003	9,249957958857420E+003	0,000000000000000E+000	2,6589157E+001
0	3,360000159591436E+003	0,000000000000000E+000	3,3487837E+000	1,0000461E+004	9,333289429735241E+003	0,000000000000000E+000	2,6518019E+001
0	3,390000161016360E+003	0,000000000000000E+000	3,3487444E+000	1,0000067E+004	9,416621013304577E+003	0,000000000000000E+000	2,6644487E+001
0	3,420000162441283E+003	0,000000000000000E+000	3,3487837E+000	1,0000657E+004	9,499952669267575E+003	0,000000000000000E+000	2,6660295E+001
0	3,450000163866207E+003	0,000000000000000E+000	3,3487051E+000	1,0000461E+004	9,583284578683808E+003	0,000000000000000E+000	2,6510115E+001
0	3,480000165291131E+003	0,000000000000000E+000	3,3487051E+000	9,9998711E+003	9,666616362576495E+003	0,000000000000000E+000	2,6470592E+001
0	3,510000166716054E+003	0,000000000000000E+000	3,3487051E+000	9,9994766E+003	9,749948351191946E+003	0,000000000000000E+000	2,6462688E+001
0	3,540000168140978E+003	0,000000000000000E+000	3,3487051E+000	1,0000657E+004	9,833280351412215E+003	0,000000000000000E+000	2,6486403E+001
0	3,570000169565901E+003	0,000000000000000E+000	3,3487837E+000	9,9982949E+003	9,916612211686737E+003	0,000000000000000E+000	2,6684010E+001
0	3,600000170990825E+003	0,000000000000000E+000	3,3487444E+000	9,9996738E+003	9,999944051941186E+003	0,000000000000000E+000	2,6620775E+001
0	3,630000172415748E+003	0,000000000000000E+000	3,3487837E+000	1,0000461E+004	1,008327578458984E+004	0,000000000000000E+000	2,6494305E+001
0	3,660000173840672E+003	0,000000000000000E+000	3,3487444E+000	1,0000264E+004	1,016660761507107E+004	0,000000000000000E+000	2,6549637E+001
0	3,690000175265595E+003	0,000000000000000E+000	3,3487837E+000	9,9998711E+003	1,024993954511556E+004	0,000000000000000E+000	2,6715626E+001
0	3,720000176690519E+003	0,000000000000000E+000	3,3488231E+000	1,0000461E+004	1,033327134489909E+004	0,000000000000000E+000	2,6747244E+001
0	3,750000178115442E+003	0,000000000000000E+000	3,3489020E+000	9,9998711E+003	1,041660304096625E+004	0,000000000000000E+000	2,6557541E+001
0	3,780000179540366E+003	0,000000000000000E+000	3,3488231E+000	1,0000461E+004	1,049993489912489E+004	0,000000000000000E+000	2,6573351E+001
0	3,810000180965289E+003	0,000000000000000E+000	3,3488231E+000	9,9998711E+003	1,058326677181098E+004	0,000000000000000E+000	2,6518019E+001
0	3,840000182390213E+003	0,000000000000000E+000	3,3488231E+000	1,0000461E+004	1,066659852163411E+004	0,000000000000000E+000	2,6778860E+001
0	3,870000183815137E+003	0,000000000000000E+000	3,3487837E+000	1,0000264E+004	1,074993039306423E+004	0,000000000000000E+000	2,6691914E+001
0	3,900000185240060E+003	0,000000000000000E+000	3,3488231E+000	9,9979004E+003	1,083326221993164E+004	0,000000000000000E+000	2,6612871E+001
0	3,930000186664984E+003	0,000000000000000E+000	3,3488231E+000	9,9998711E+003	1,091659410452691E+004	0,000000000000000E+000	2,6494305E+001
0	3,960000188089907E+003	0,000000000000000E+000	3,3489807E+000	1,0000067E+004	1,099992576290310E+004	0,000000000000000E+000	2,6715626E+001
0	3,990000189514831E+003	0,000000000000000E+000	3,3488231E+000	9,9996738E+003	1,108325735888346E+004	0,000000000000000E+000	2,6454784E+001
0	4,020000190939754E+003	0,000000000000000E+000	3,3489413E+000	1,0000067E+004	1,116658901265950E+004	0,000000000000000E+000	2,6802574E+001
0	4,050000192364678E+003	0,000000000000000E+000	3,3489020E+000	9,9996738E+003	1,124992081102322E+004	0,000000000000000E+000	2,6446878E+001
0	4,080000193789601E+003	0,000000000000000E+000	3,3488626E+000	9,9980977E+003	1,133325262916449E+004	0,000000000000000E+000	2,6747244E+001
0	4,110000195214525E+003	0,000000000000000E+000	3,3490200E+000	9,9990830E+003	1,141658426322808E+004	0,000000000000000E+000	2,6739340E+001
0	4,140000196639448E+003	0,000000000000000E+000	3,3489413E+000	9,9998711E+003	1,149991607511718E+004	0,000000000000000E+000	2,6668201E+001
0	4,170000198064372E+003	0,000000000000000E+000	3,3489807E+000	9,9996738E+003	1,158324807437608E+004	0,000000000000000E+000	2,6470592E+001
0	4,200000199489295E+003	0,000000000000000E+000	3,3489807E+000	9,9990830E+003	1,166657981761393E+004	0,000000000000000E+000	2,6676105E+001
0	4,230000200914219E+003	0,000000000000000E+000	3,3489807E+000	1,0000264E+004	1,174991161707899E+004	0,000000000000000E+000	2,6699820E+001
0	4,260000202339143E+003	0,000000000000000E+000	3,3490200E+000	9,9994766E+003	1,183324344746690E+004	0,000000000000000E+000	2,6691914E+001
0	4,290000203764066E+003	0,000000000000000E+000	3,3489413E+000	9,9990830E+003	1,191657518085232E+004	0,000000000000000E+000	2,6525923E+001
0	4,320000205188990E+003	0,000000000000000E+000	3,3490989E+000	1,0000657E+004	1,199990709773708E+004	0,000000000000000E+000	2,6731436E+001
0	4,350000206613913E+003	0,000000000000000E+000	3,3490596E+000	1,0000657E+004	1,208323896444064E+004	0,000000000000000E+000	2,6525923E+001
0	4,380000208038837E+003	0,000000000000000E+000	3,3491776E+000	9,9990830E+003	1,216657095671007E+004	0,000000000000000E+000	2,6778860E+001
0	4,410000209463760E+003	0,000000000000000E+000	3,3490989E+000	1,0000657E+004	1,224990306400173E+004	0,000000000000000E+000	2,6826288E+001
0	4,440000210888684E+003	0,000000000000000E+000	3,3491776E+000	1,0000461E+004	1,233323502843478E+004	0,000000000000000E+000	2,6652391E+001
0	4,470000212313607E+003	0,000000000000000E+000	3,3490989E+000	9,9994766E+003	1,241656700963867E+004	0,000000000000000E+000	2,6739340E+001
0	4,500000213738531E+003	0,000000000000000E+000	3,3491776E+000	9,9998711E+003	1,249989903017903E+004	0,000000000000000E+000	2,6589157E+001
0	4,530000215163454E+003	0,000000000000000E+000	3,3491776E+000	1,0000657E+004	1,258323098295898E+004	0,000000000000000E+000	2,6604967E+001
0	4,560000216588378E+003	0,000000000000000E+000	3,3492959E+000	9,9979004E+003	1,266656293590603E+004	0,000000000000000E+000	2,6778860E+001
0	4,590000218013301E+003	0,000000000000000E+000	3,3491776E+000	9,9992793E+003	1,274989491360894E+004	0,000000000000000E+000	2,6589157E+001
0	4,620000219438225E+003	0,000000000000000E+000	3,3491383E+000	1,0000657E+004	1,283322690725477E+004	0,000000000000000E+000	2,6557541E+001
0	4,650000220863149E+003	0,000000000000000E+000	3,3492959E+000	9,9994766E+003	1,291655888975477E+004	0,000000000000000E+000	2,6707724E+001
0	4,680000222288072E+003	0,000000000000000E+000	3,3492959E+000	9,9994766E+003	1,299989090521918E+004	0,000000000000000E+000	2,6525923E+001
0	4,710000223712996E+003	0,000000000000000E+000	3,3493352E+000	9,9998711E+003	1,308322288589464E+004	0,000000000000000E+000	2,6597061E+001
0	4,740000225137919E+003	0,000000000000000E+000	3,3493352E+000	1,0000067E+004	1,316655490815429E+004	0,000000000000000E+000	2,6691914E+001
0	4,770000226562843E+003	0,000000000000000E+000	3,3493352E+000	1,0000264E+004	1,324988692502875E+004	0,000000000000000E+000	2,6636585E+001
0	4,800000227987766E+003	0,000000000000000E+000	3,3493352E+000	9,9992793E+003	1,333321865886501E+004	0,000000000000000E+000	2,6541733E+001
0	4,830000229412690E+003	0,000000000000000E+000	3,3493745E+000	1,0000264E+004	1,341655048012532E+004	0,000000000000000E+000	2,6936947E+001
0	4,860000230837613E+003	0,000000000000000E+000	3,3494141E+000	9,9998711E+003	1,349988222446614E+004	0,000000000000000E+000	2,6541733E+001
0	4,890000232262537E+003	0,000000000000000E+000	3,3494534E+000	1,0000657E+004	1,358321390840929E+004	0,000000000000000E+000	2,6565443E+001
0	4,920000233687460E+003	0,000000000000000E+000	3,3494141E+000	9,9998711E+003	1,366654551040744E+004	0,000000000000000E+000	2,6604967E+001
0	4,950000235112384E+003	0,000000000000000E+000	3,3495321E+000	9,9996738E+003	1,374987735269531E+004	0,000000000000000E+000	2,6454784E+001
0	4,980000236537308E+003	0,000000000000000E+000	3,3495321E+000	9,9990830E+003	1,383320918437717E+004	0,000000000000000E+000	2,6691914E+001
0	5,010000237962231E+003	0,000000000000000E+000	3,3494534E+000	9,9994766E+003	1,391654103639485E+004	0,000000000000000E+000	2,6581253E+001
0	5,040000239387155E+003	0,000000000000000E+000	3,3495715E+000	1,0000067E+004	1,399987287768826E+004	0,000000000000000E+000	2,6652391E+001
0	5,070000240812078E+003	0,000000000000000E+000	3,3494534E+000	1,0000067E+004	1,408320478928982E+004	0,000000000000000E+000	2,6541733E+001
0	5,100000242237002E+003	0,000000000000000E+000	3,3495715E+000	1,0000657E+004	1,416653668895996E+004	0,000000000000000E+000	2,6620775E+001
0	5,130000243661925E+003	0,000000000000000E+000	3,3497684E+000	1,0000264E+004	1,424986853184787E+004	0,000000000000000E+000	2,6486403E+001
0	5,160000245086849E+003	0,000000000000000E+000	3,3496504E+000	1,0000067E+004	1,433320024328830E+004	0,000000000000000E+000	2,6699820E+001
0	5,190000246511772E+003	0,000000000000000E+000	3,3497291E+000	9,9992793E+003	1,441653196497829E+004	0,000000000000000E+000	2,6628677E+001
0	5,220000247936696E+003	0,000000000000000E+000	3,3497291E+000	1,0000657E+004	1,449986376031087E+004	0,000000000000000E+000	2,6802574E+001
0	5,250000249361619E+003	0,000000000000000E+000	3,3497291E+000	9,9992793E+003	1,458319547628743E+004	0,000000000000000E+000	2,6573351E+001
0	5,280000250786543E+003	0,000000000000000E+000	3,3497291E+000	9,9994766E+003	1,466652718518880E+004	0,000000000000000E+000	2,6636585E+001
0	5,310000252211466E+003	0,000000000000000E+000	3,3498080E+000	1,0001052E+004	1,474985896293077E+004	0,000000000000000E+000	2,6707724E+001
0	5,340000253636390E+003	0,000000000000000E+000	3,3498473E+000	9,9984912E+003	1,483319070905436E+004	0,000000000000000E+000	2,6684010E+001
0	5,370000255061314E+003	0,000000000000000E+000	3,3498867E+000	1,0000657E+004	1,491652254519097E+004	0,000000000000000E+000	2,6581253E+001
0	5,400000256486237E+003	0,000000000000000E+000	3,3500049E+000	1,0000264E+004	1,499985440057725E+004	0,000000000000000E+000	2,6826288E+001
0	5,430000257911161E+003	0,000000000000000E+000	3,3498473E+000	1,0001445E+004	1,508318615585340E+004	0,000000000000000E+000	2,6747244E+001
0	5,460000259336084E+003	0,000000000000000E+000	3,3499656E+000	9,9988857E+003	1,516651788962673E+004	0,000000000000000E+000	2,6589157E+001
0	5,490000260761008E+003	0,000000000000000E+000	3,3500443E+000	1,0000067E+004	1,524984959951009E+004	0,000000000000000E+000	2,6446878E+001
0	5,520000262185931E+003	0,000000000000000E+000	3,3500443E+000	1,0000657E+004	1,533318147076985E+004	0,000000000000000E+000	2,6604967E+001
0	5,550000263610855E+003	0,000000000000000E+000	3,3501229E+000	9,9988857E+003	1,541651333720432E+004	0,000000000000000E+000	2,6644487E+001
0	5,580000265035778E+003	0,000000000000000E+000	3,3501229E+000	9,9998711E+003	1,549984522997938E+004	0,000000000000000E+000	2,6549637E+001
0	5,610000266460702E+003	0,000000000000000E+000	3,3500443E+000	1,0000264E+004	1,558317711402235E+004	0,000000000000000E+000	2,6699820E+001
0	5,640000267885625E+003	0,000000000000000E+000	3,3501625E+000	9,9988857E+003	1,566650907572320E+004	0,000000000000000E+000	2,6604967E+001
