Ns	time/s	cycle number	Ecell/V	I/mA	Q charge/mA.h	Q discharge/mA.h	Temperature/°C	
1	1,413280067127198E+003	1,000000000000000E+000	3,3274901E+000	2,9999830E+004	8,499306096700306E+003	0,000000000000000E+000	2,6639652E+001
1	1,443280068552122E+003	1,000000000000000E+000	3,3280020E+000	2,9996678E+004	8,749286002561850E+003	0,000000000000000E+000	2,6394581E+001
1	1,473280069977045E+003	1,000000000000000E+000	3,3283958E+000	2,9996676E+004	8,999266003555775E+003	0,000000000000000E+000	2,6584311E+001
1	1,503280071401969E+003	1,000000000000000E+000	3,3289473E+000	2,9997465E+004	9,249245933223743E+003	0,000000000000000E+000	2,6347147E+001
1	1,533280072826892E+003	1,000000000000000E+000	3,3296168E+000	2,9996875E+004	9,499225732654082E+003	0,000000000000000E+000	2,6402487E+001
1	1,563280074251816E+003	1,000000000000000E+000	3,3300896E+000	2,9999238E+004	9,749205620929906E+003	0,000000000000000E+000	2,6165323E+001
1	1,593280075676739E+003	1,000000000000000E+000	3,3307984E+000	2,9997465E+004	9,999185495523005E+003	0,000000000000000E+000	2,6268093E+001
1	1,623280077101663E+003	1,000000000000000E+000	3,3315468E+000	2,9998451E+004	1,024916536435547E+004	0,000000000000000E+000	2,6299717E+001
1	1,653280078526586E+003	1,000000000000000E+000	3,3323345E+000	2,9997270E+004	1,049914600873589E+004	0,000000000000000E+000	2,6228567E+001
1	1,683280079951510E+003	1,000000000000000E+000	3,3329647E+000	3,0000420E+004	1,074912675606988E+004	0,000000000000000E+000	2,6220661E+001
1	1,713280081376433E+003	1,000000000000000E+000	3,3338704E+000	2,9997660E+004	1,099910665459310E+004	0,000000000000000E+000	2,6481541E+001
1	1,743280082801357E+003	1,000000000000000E+000	3,3346581E+000	2,9998451E+004	1,124908658752170E+004	0,000000000000000E+000	2,6299717E+001
1	1,773280084226280E+003	1,000000000000000E+000	3,3356428E+000	2,9996678E+004	1,149906667804687E+004	0,000000000000000E+000	2,6260187E+001
1	1,803280085651204E+003	1,000000000000000E+000	3,3365095E+000	2,9997268E+004	1,174904713071289E+004	0,000000000000000E+000	2,6608028E+001
1	1,833280087076128E+003	1,000000000000000E+000	3,3376908E+000	2,9996283E+004	1,199902757653320E+004	0,000000000000000E+000	2,6528975E+001
