Ns	time/s	cycle number	Ecell/V	I/mA	Q charge/mA.h	Q discharge/mA.h	Temperature/°C	
0	4,034960191650316E+002	0,000000000000000E+000	2,4999409E+000	-4,9988664E+004	0,000000000000000E+000	5,603607100789930E+003	2,7604866E+001
1	4,034980191651266E+002	1,000000000000000E+000	2,6859682E+000	2,9946074E+004	1,663670789930555E-002	0,000000000000000E+000	2,7099329E+001
1	4,334980205900501E+002	1,000000000000000E+000	2,9109890E+000	3,0009318E+004	2,501042429654948E+002	0,000000000000000E+000	2,7130924E+001
1	4,634980220149737E+002	1,000000000000000E+000	2,9656985E+000	3,0010301E+004	5,001924787065972E+002	0,000000000000000E+000	2,6712276E+001
1	4,934980234398972E+002	1,000000000000000E+000	3,0054011E+000	3,0010893E+004	7,502810876258681E+002	0,000000000000000E+000	2,6451607E+001
1	5,234980248648208E+002	1,000000000000000E+000	3,0379746E+000	3,0009908E+004	1,000370227068142E+003	0,000000000000000E+000	2,6230436E+001
1	5,534980262897443E+002	1,000000000000000E+000	3,0659790E+000	3,0012074E+004	1,250460006409505E+003	0,000000000000000E+000	2,5985567E+001
1	5,834980277146678E+002	1,000000000000000E+000	3,0907145E+000	3,0012863E+004	1,500550173318142E+003	0,000000000000000E+000	2,5543224E+001
1	6,134980291395914E+002	1,000000000000000E+000	3,1130078E+000	3,0012469E+004	1,750640772673611E+003	0,000000000000000E+000	2,5717001E+001
1	6,434980305645149E+002	1,000000000000000E+000	3,1332924E+000	3,0009514E+004	2,000731042128906E+003	0,000000000000000E+000	2,5661709E+001
1	6,734980319894385E+002	1,000000000000000E+000	3,1519620E+000	3,0010500E+004	2,250821077058377E+003	0,000000000000000E+000	2,5574820E+001
1	7,034980334143620E+002	1,000000000000000E+000	3,1692531E+000	3,0009318E+004	2,500911288351780E+003	0,000000000000000E+000	2,5566919E+001
1	7,334980348392855E+002	1,000000000000000E+000	3,1852052E+000	3,0011287E+004	2,751001545675998E+003	0,000000000000000E+000	2,5756495E+001
1	7,634980362642091E+002	1,000000000000000E+000	3,2002118E+000	3,0009906E+004	3,001092006771918E+003	0,000000000000000E+000	2,5795992E+001
1	7,934980376891326E+002	1,000000000000000E+000	3,2141943E+000	3,0009316E+004	3,251182165705295E+003	0,000000000000000E+000	2,6025063E+001
1	8,234980391140562E+002	1,000000000000000E+000	3,2272317E+000	3,0011090E+004	3,501272321939019E+003	0,000000000000000E+000	2,6230436E+001
1	8,534980405389797E+002	1,000000000000000E+000	3,2394419E+000	3,0012666E+004	3,751362943025174E+003	0,000000000000000E+000	2,6380518E+001
1	8,834980419639032E+002	1,000000000000000E+000	3,2509429E+000	3,0011680E+004	4,001453632982856E+003	0,000000000000000E+000	2,6593792E+001
1	9,134980433888268E+002	1,000000000000000E+000	3,2617745E+000	3,0012666E+004	4,251544126597222E+003	0,000000000000000E+000	2,6901852E+001
1	9,434980448137503E+002	1,000000000000000E+000	3,2718577E+000	3,0011877E+004	4,501634676510416E+003	0,000000000000000E+000	2,6870256E+001
1	9,734980462386739E+002	1,000000000000000E+000	3,2814288E+000	3,0012471E+004	4,751725358700087E+003	0,000000000000000E+000	2,7067732E+001
1	1,003498047663597E+003	1,000000000000000E+000	3,2903304E+000	3,0010303E+004	5,001816240861545E+003	0,000000000000000E+000	2,7209913E+001
1	1,033498049088521E+003	1,000000000000000E+000	3,2985625E+000	3,0011879E+004	5,251907039014757E+003	0,000000000000000E+000	2,7186216E+001
1	1,063498050513444E+003	1,000000000000000E+000	3,3060067E+000	3,0011090E+004	5,501998051837023E+003	0,000000000000000E+000	2,7265205E+001
1	1,093498051938368E+003	1,000000000000000E+000	3,3124268E+000	3,0009709E+004	5,752088931146919E+003	0,000000000000000E+000	2,6862358E+001
1	1,123498053363292E+003	1,000000000000000E+000	3,3169565E+000	3,0011088E+004	6,002179555416667E+003	0,000000000000000E+000	2,6886053E+001
1	1,153498054788215E+003	1,000000000000000E+000	3,3203831E+000	3,0009514E+004	6,252270347437066E+003	0,000000000000000E+000	2,6672779E+001
1	1,183498056213139E+003	1,000000000000000E+000	3,3221951E+000	3,0012076E+004	6,502360896956381E+003	0,000000000000000E+000	2,6886053E+001
1	1,213498057638062E+003	1,000000000000000E+000	3,3233767E+000	3,0012074E+004	6,752451452575956E+003	0,000000000000000E+000	2,6680679E+001
1	1,243498059062986E+003	1,000000000000000E+000	3,3244007E+000	3,0010895E+004	7,002542671036243E+003	0,000000000000000E+000	2,6641186E+001
1	1,273498060487909E+003	1,000000000000000E+000	3,3251097E+000	3,0012074E+004	7,252633528173829E+003	0,000000000000000E+000	2,6435810E+001
1	1,303498061912833E+003	1,000000000000000E+000	3,3256216E+000	3,0010301E+004	7,502724391174046E+003	0,000000000000000E+000	2,6767569E+001
1	1,333498063337756E+003	1,000000000000000E+000	3,3261337E+000	3,0012666E+004	7,752815055873481E+003	0,000000000000000E+000	2,6459509E+001
1	1,363498064762680E+003	1,000000000000000E+000	3,3265669E+000	3,0009906E+004	8,002905681662327E+003	0,000000000000000E+000	2,6404217E+001
1	1,393498066187603E+003	1,000000000000000E+000	3,3271577E+000	3,0011287E+004	8,252996465447050E+003	0,000000000000000E+000	2,6404217E+001
1	1,423498067612527E+003	1,000000000000000E+000	3,3276305E+000	3,0010301E+004	8,503087031910809E+003	0,000000000000000E+000	2,6222538E+001
1	1,453498069037450E+003	1,000000000000000E+000	3,3281031E+000	3,0010695E+004	8,753177478936634E+003	0,000000000000000E+000	2,6190941E+001
1	1,483498070462374E+003	1,000000000000000E+000	3,3286545E+000	3,0009709E+004	9,003267984219838E+003	0,000000000000000E+000	2,5993465E+001
1	1,513498071887298E+003	1,000000000000000E+000	3,3292847E+000	3,0011090E+004	9,253358589619143E+003	0,000000000000000E+000	2,5946074E+001
1	1,543498073312221E+003	1,000000000000000E+000	3,3298361E+000	3,0010301E+004	9,503449247171227E+003	0,000000000000000E+000	2,5740698E+001
1	1,573498074737145E+003	1,000000000000000E+000	3,3305845E+000	3,0007348E+004	9,753539669232860E+003	0,000000000000000E+000	2,5685406E+001
1	1,603498076162068E+003	1,000000000000000E+000	3,3312147E+000	3,0009516E+004	1,000363087225803E+004	0,000000000000000E+000	2,6025063E+001
1	1,633498077586992E+003	1,000000000000000E+000	3,3319631E+000	3,0010105E+004	1,025372192866537E+004	0,000000000000000E+000	2,5985567E+001
1	1,663498079011915E+003	1,000000000000000E+000	3,3327115E+000	3,0011287E+004	1,050381299047852E+004	0,000000000000000E+000	2,5811790E+001
1	1,693498080436839E+003	1,000000000000000E+000	3,3335781E+000	3,0010695E+004	1,075390395730469E+004	0,000000000000000E+000	2,6048761E+001
1	1,723498081861762E+003	1,000000000000000E+000	3,3343263E+000	3,0011877E+004	1,100399498808051E+004	0,000000000000000E+000	2,6119852E+001
1	1,753498083286686E+003	1,000000000000000E+000	3,3351929E+000	3,0010498E+004	1,125408608524957E+004	0,000000000000000E+000	2,6333122E+001
1	1,783498084711609E+003	1,000000000000000E+000	3,3362169E+000	3,0009908E+004	1,150417694747179E+004	0,000000000000000E+000	2,6451607E+001
1	1,813498086136533E+003	1,000000000000000E+000	3,3370836E+000	3,0011484E+004	1,175426824899414E+004	0,000000000000000E+000	2,6341022E+001
1	1,843498087561456E+003	1,000000000000000E+000	3,3379893E+000	3,0009908E+004	1,200435948029731E+004	0,000000000000000E+000	2,6301529E+001
1	1,873498088986380E+003	1,000000000000000E+000	3,3388953E+000	3,0012076E+004	1,225445054377062E+004	0,000000000000000E+000	2,6570093E+001
1	1,903498090411304E+003	1,000000000000000E+000	3,3399587E+000	3,0011287E+004	1,250454176109809E+004	0,000000000000000E+000	2,6712276E+001
1	1,933498091836227E+003	1,000000000000000E+000	3,3410223E+000	3,0009908E+004	1,275463283261502E+004	0,000000000000000E+000	2,6585892E+001
1	1,963498093261151E+003	1,000000000000000E+000	3,3419676E+000	3,0012863E+004	1,300472380013672E+004	0,000000000000000E+000	2,6704376E+001
1	1,993498094686074E+003	1,000000000000000E+000	3,3432279E+000	3,0009711E+004	1,325481460203450E+004	0,000000000000000E+000	2,6609591E+001
1	2,023498096110998E+003	1,000000000000000E+000	3,3442125E+000	3,0011090E+004	1,350490549315321E+004	0,000000000000000E+000	2,6499002E+001
1	2,053498097535921E+003	1,000000000000000E+000	3,3455124E+000	3,0013258E+004	1,375499665052951E+004	0,000000000000000E+000	2,6577993E+001
1	2,083498098960845E+003	1,000000000000000E+000	3,3467729E+000	3,0010498E+004	1,400508783411024E+004	0,000000000000000E+000	2,6530600E+001
1	2,113498100385768E+003	1,000000000000000E+000	3,3479939E+000	3,0012271E+004	1,425517920919271E+004	0,000000000000000E+000	2,6483204E+001
1	2,143498101810692E+003	1,000000000000000E+000	3,3494906E+000	3,0013453E+004	1,450527072569227E+004	0,000000000000000E+000	2,6293629E+001
1	2,173498103235615E+003	1,000000000000000E+000	3,3508692E+000	3,0009711E+004	1,475536207376519E+004	0,000000000000000E+000	2,6301529E+001
1	2,203498104660539E+003	1,000000000000000E+000	3,3521690E+000	3,0012863E+004	1,500545325907552E+004	0,000000000000000E+000	2,6348921E+001
1	2,233498106085463E+003	1,000000000000000E+000	3,3535476E+000	3,0010695E+004	1,525554450793728E+004	0,000000000000000E+000	2,6135649E+001
1	2,263498107510386E+003	1,000000000000000E+000	3,3550048E+000	3,0010893E+004	1,550563562382921E+004	0,000000000000000E+000	2,6111950E+001
1	2,293498108935310E+003	1,000000000000000E+000	3,3565409E+000	3,0012076E+004	1,575572691453885E+004	0,000000000000000E+000	2,6254135E+001
1	2,323498110360233E+003	1,000000000000000E+000	3,3578408E+000	3,0010893E+004	1,600581849006728E+004	0,000000000000000E+000	2,6009264E+001
1	2,353498111785157E+003	1,000000000000000E+000	3,3593769E+000	3,0010893E+004	1,625591027785807E+004	0,000000000000000E+000	2,5930275E+001
1	2,383498113210080E+003	1,000000000000000E+000	3,3608735E+000	3,0011287E+004	1,650600232584961E+004	0,000000000000000E+000	2,6064558E+001
1	2,413498114635004E+003	1,000000000000000E+000	3,3622916E+000	3,0008727E+004	1,675609369620334E+004	0,000000000000000E+000	2,5953972E+001
1	2,443498116059927E+003	1,000000000000000E+000	3,3637881E+000	3,0012076E+004	1,700618512378147E+004	0,000000000000000E+000	2,5827589E+001
1	2,473498117484851E+003	1,000000000000000E+000	3,3652062E+000	3,0008332E+004	1,725627707288629E+004	0,000000000000000E+000	2,5803890E+001
1	2,503498118909774E+003	1,000000000000000E+000	3,3667424E+000	3,0011682E+004	1,750636876874783E+004	0,000000000000000E+000	2,6064558E+001
1	2,533498120334698E+003	1,000000000000000E+000	3,3682389E+000	3,0010891E+004	1,775645980035482E+004	0,000000000000000E+000	2,6072456E+001
1	2,563498121759621E+003	1,000000000000000E+000	3,3695388E+000	3,0011484E+004	1,800655118176432E+004	0,000000000000000E+000	2,6040859E+001
1	2,593498123184545E+003	1,000000000000000E+000	3,3708780E+000	3,0011090E+004	1,825664238303169E+004	0,000000000000000E+000	2,6427912E+001
1	2,623498124609469E+003	1,000000000000000E+000	3,3722565E+000	3,0009316E+004	1,850673372219401E+004	0,000000000000000E+000	2,6356821E+001
1	2,653498126034392E+003	1,000000000000000E+000	3,3735957E+000	3,0010895E+004	1,875682503165256E+004	0,000000000000000E+000	2,6499002E+001
1	2,683498127459316E+003	1,000000000000000E+000	3,3747380E+000	3,0010695E+004	1,900691617149957E+004	0,000000000000000E+000	2,6341022E+001
1	2,713498128884239E+003	1,000000000000000E+000	3,3757620E+000	3,0010104E+004	1,925700734851020E+004	0,000000000000000E+000	2,6491104E+001
1	2,743498130309163E+003	1,000000000000000E+000	3,3769832E+000	3,0012666E+004	1,950709881101888E+004	0,000000000000000E+000	2,6585892E+001
1	2,773498131734086E+003	1,000000000000000E+000	3,3781648E+000	3,0009906E+004	1,975719053241103E+004	0,000000000000000E+000	2,6743874E+001
1	2,803498133159010E+003	1,000000000000000E+000	3,3791101E+000	3,0013652E+004	2,000728226391493E+004	0,000000000000000E+000	2,6656984E+001
1	2,833498134583933E+003	1,000000000000000E+000	3,3802521E+000	3,0011482E+004	2,025737403324979E+004	0,000000000000000E+000	2,6775469E+001
1	2,863498136008857E+003	1,000000000000000E+000	3,3812370E+000	3,0009906E+004	2,050746533279623E+004	0,000000000000000E+000	2,6617487E+001
1	2,893498137433780E+003	1,000000000000000E+000	3,3824186E+000	3,0011287E+004	2,075755663068251E+004	0,000000000000000E+000	2,6656984E+001
1	2,923498138858704E+003	1,000000000000000E+000	3,3834426E+000	3,0010303E+004	2,100764792840278E+004	0,000000000000000E+000	2,6514801E+001
1	2,953498140283627E+003	1,000000000000000E+000	3,3846636E+000	3,0009514E+004	2,125773892169163E+004	0,000000000000000E+000	2,6380518E+001
1	2,983498141708551E+003	1,000000000000000E+000	3,3855302E+000	3,0011090E+004	2,150782985451281E+004	0,000000000000000E+000	2,6427912E+001
1	3,013498143133475E+003	1,000000000000000E+000	3,3867118E+000	3,0011682E+004	2,175792111480361E+004	0,000000000000000E+000	2,6435810E+001
1	3,043498144558398E+003	1,000000000000000E+000	3,3876965E+000	3,0010500E+004	2,200801180042752E+004	0,000000000000000E+000	2,6380518E+001
1	3,073498145983322E+003	1,000000000000000E+000	3,3889174E+000	3,0010498E+004	2,225810246707249E+004	0,000000000000000E+000	2,6317324E+001
1	3,103498147408245E+003	1,000000000000000E+000	3,3899021E+000	3,0010893E+004	2,250819317819011E+004	0,000000000000000E+000	2,6269932E+001
1	3,133498148833169E+003	1,000000000000000E+000	3,3910837E+000	3,0011682E+004	2,275828342986654E+004	0,000000000000000E+000	2,6064558E+001
1	3,163498150258092E+003	1,000000000000000E+000	3,3921866E+000	3,0010500E+004	2,300837363888347E+004	0,000000000000000E+000	2,6127748E+001
1	3,193498151683016E+003	1,000000000000000E+000	3,3932896E+000	3,0010107E+004	2,325846373732314E+004	0,000000000000000E+000	2,5867083E+001
1	3,223498153107939E+003	1,000000000000000E+000	3,3943923E+000	3,0010303E+004	2,350855379920356E+004	0,000000000000000E+000	2,5851284E+001
1	3,253498154532863E+003	1,000000000000000E+000	3,3954952E+000	3,0013850E+004	2,375864401598416E+004	0,000000000000000E+000	2,5851284E+001
1	3,283498155957786E+003	1,000000000000000E+000	3,3964798E+000	3,0011285E+004	2,400873461930014E+004	0,000000000000000E+000	2,5946074E+001
1	3,313498157382710E+003	1,000000000000000E+000	3,3975434E+000	3,0010893E+004	2,425882533955296E+004	0,000000000000000E+000	2,5874981E+001
1	3,343498158807633E+003	1,000000000000000E+000	3,3982918E+000	3,0010105E+004	2,450891590671767E+004	0,000000000000000E+000	2,6088255E+001
1	3,373498160232557E+003	1,000000000000000E+000	3,3992765E+000	3,0011877E+004	2,475900684535916E+004	0,000000000000000E+000	2,6190941E+001
1	3,403498161657481E+003	1,000000000000000E+000	3,4001429E+000	3,0010303E+004	2,500909740031576E+004	0,000000000000000E+000	2,6230436E+001
1	3,433498163082404E+003	1,000000000000000E+000	3,4009306E+000	3,0011482E+004	2,525918802586372E+004	0,000000000000000E+000	2,6451607E+001
1	3,463498164507328E+003	1,000000000000000E+000	3,4016397E+000	3,0009514E+004	2,550927901029732E+004	0,000000000000000E+000	2,6420013E+001
1	3,493498165932251E+003	1,000000000000000E+000	3,4021912E+000	3,0010697E+004	2,575936973807509E+004	0,000000000000000E+000	2,6546396E+001
1	3,523498167357175E+003	1,000000000000000E+000	3,4029789E+000	3,0010303E+004	2,600946020476889E+004	0,000000000000000E+000	2,6696478E+001
1	3,553498168782098E+003	1,000000000000000E+000	3,4035304E+000	3,0009514E+004	2,625955040043837E+004	0,000000000000000E+000	2,6680679E+001
1	3,583498170207022E+003	1,000000000000000E+000	3,4040422E+000	3,0009908E+004	2,650964131430881E+004	0,000000000000000E+000	2,6641186E+001
1	3,613498171631945E+003	1,000000000000000E+000	3,4045937E+000	3,0011287E+004	2,675973201557292E+004	0,000000000000000E+000	2,6791265E+001
1	3,643498173056869E+003	1,000000000000000E+000	3,4051058E+000	3,0010303E+004	2,700982261039172E+004	0,000000000000000E+000	2,6554295E+001
1	3,673498174481792E+003	1,000000000000000E+000	3,4055390E+000	3,0011877E+004	2,725991298821398E+004	0,000000000000000E+000	2,6570093E+001
1	3,703498175906716E+003	1,000000000000000E+000	3,4059329E+000	3,0011285E+004	2,751000346587240E+004	0,000000000000000E+000	2,6601688E+001
1	3,733498177331639E+003	1,000000000000000E+000	3,4063268E+000	3,0010303E+004	2,776009398828126E+004	0,000000000000000E+000	2,6625387E+001
1	3,763498178756563E+003	1,000000000000000E+000	3,4067206E+000	3,0009119E+004	2,801018497731446E+004	0,000000000000000E+000	2,6514801E+001
1	3,793498180181487E+003	1,000000000000000E+000	3,4069963E+000	3,0011287E+004	2,826027567992405E+004	0,000000000000000E+000	2,6317324E+001
1	3,823498181606410E+003	1,000000000000000E+000	3,4073508E+000	3,0009316E+004	2,851036629735569E+004	0,000000000000000E+000	2,6364719E+001
1	3,853498183031334E+003	1,000000000000000E+000	3,4075873E+000	3,0009514E+004	2,876045639935222E+004	0,000000000000000E+000	2,6333122E+001
1	3,883498184456257E+003	1,000000000000000E+000	3,4079416E+000	3,0009711E+004	2,901054644510960E+004	0,000000000000000E+000	2,6167246E+001
1	3,913498185881181E+003	1,000000000000000E+000	3,4082568E+000	3,0010105E+004	2,926063663769423E+004	0,000000000000000E+000	2,6309427E+001
1	3,943498187306104E+003	1,000000000000000E+000	3,4084537E+000	3,0011484E+004	2,951072674334527E+004	0,000000000000000E+000	2,6238337E+001
1	3,973498188731028E+003	1,000000000000000E+000	3,4086506E+000	3,0010498E+004	2,976081673648438E+004	0,000000000000000E+000	2,6119852E+001
1	4,003498190155951E+003	1,000000000000000E+000	3,4090838E+000	3,0011682E+004	3,001090740111546E+004	0,000000000000000E+000	2,5961868E+001
1	4,033498191580875E+003	1,000000000000000E+000	3,4092808E+000	3,0010498E+004	3,026099835690104E+004	0,000000000000000E+000	2,5843384E+001
1	4,063498193005798E+003	1,000000000000000E+000	3,4094777E+000	3,0012666E+004	3,051108932125977E+004	0,000000000000000E+000	2,5827589E+001
1	4,093498194430722E+003	1,000000000000000E+000	3,4097536E+000	3,0013650E+004	3,076118027200847E+004	0,000000000000000E+000	2,5788092E+001
1	4,123498195855645E+003	1,000000000000000E+000	3,4100685E+000	3,0010301E+004	3,101127113427409E+004	0,000000000000000E+000	2,6119852E+001
1	4,153498197280569E+003	1,000000000000000E+000	3,4101081E+000	3,0010695E+004	3,126136198543837E+004	0,000000000000000E+000	2,5859182E+001
1	4,183498198705493E+003	1,000000000000000E+000	3,4102654E+000	3,0012666E+004	3,151145326642470E+004	0,000000000000000E+000	2,5938173E+001
1	4,213498200130416E+003	1,000000000000000E+000	3,4105413E+000	3,0011484E+004	3,176154474280166E+004	0,000000000000000E+000	2,5969770E+001
1	4,243498201555340E+003	1,000000000000000E+000	3,4106593E+000	3,0010695E+004	3,201163550618165E+004	0,000000000000000E+000	2,6096153E+001
1	4,273498202980263E+003	1,000000000000000E+000	3,4108958E+000	3,0010695E+004	3,226172635295465E+004	0,000000000000000E+000	2,6269932E+001
1	4,303498204405187E+003	1,000000000000000E+000	3,4108958E+000	3,0011682E+004	3,251181756279081E+004	0,000000000000000E+000	2,6467405E+001
1	4,333498205830110E+003	1,000000000000000E+000	3,4110138E+000	3,0010500E+004	3,276190905874241E+004	0,000000000000000E+000	2,6404217E+001
1	4,363498207255034E+003	1,000000000000000E+000	3,4110928E+000	3,0009514E+004	3,301200053608399E+004	0,000000000000000E+000	2,6522701E+001
1	4,393498208679957E+003	1,000000000000000E+000	3,4111714E+000	3,0009514E+004	3,326209144215495E+004	0,000000000000000E+000	2,6649084E+001
1	4,423498210104881E+003	1,000000000000000E+000	3,4114077E+000	3,0011092E+004	3,351218255624783E+004	0,000000000000000E+000	2,6301529E+001
1	4,453498211529804E+003	1,000000000000000E+000	3,4114077E+000	3,0010105E+004	3,376227367240235E+004	0,000000000000000E+000	2,6451607E+001
1	4,483498212954728E+003	1,000000000000000E+000	3,4115260E+000	3,0010303E+004	3,401236502918295E+004	0,000000000000000E+000	2,6499002E+001
1	4,513498214379651E+003	1,000000000000000E+000	3,4115653E+000	3,0012271E+004	3,426245638555013E+004	0,000000000000000E+000	2,6506903E+001
1	4,543498215804575E+003	1,000000000000000E+000	3,4117229E+000	3,0010695E+004	3,451254745049371E+004	0,000000000000000E+000	2,6380518E+001
1	4,573498217229499E+003	1,000000000000000E+000	3,4117229E+000	3,0010301E+004	3,476263879222656E+004	0,000000000000000E+000	2,6206739E+001
1	4,603498218654422E+003	1,000000000000000E+000	3,4117622E+000	3,0011484E+004	3,501273015764866E+004	0,000000000000000E+000	2,6167246E+001
1	4,633498220079346E+003	1,000000000000000E+000	3,4120381E+000	3,0010695E+004	3,526282120981879E+004	0,000000000000000E+000	2,6341022E+001
1	4,663498221504269E+003	1,000000000000000E+000	3,4120774E+000	3,0010105E+004	3,551291185765408E+004	0,000000000000000E+000	2,6285730E+001
1	4,693498222929193E+003	1,000000000000000E+000	3,4121561E+000	3,0011682E+004	3,576300272903754E+004	0,000000000000000E+000	2,6404217E+001
1	4,723498224354116E+003	1,000000000000000E+000	3,4123137E+000	3,0010301E+004	3,601309386905816E+004	0,000000000000000E+000	2,6246233E+001
1	4,753498225779040E+003	1,000000000000000E+000	3,4123137E+000	3,0009906E+004	3,626318494927409E+004	0,000000000000000E+000	2,6238337E+001
1	4,783498227203963E+003	1,000000000000000E+000	3,4124713E+000	3,0012074E+004	3,651327571889323E+004	0,000000000000000E+000	2,5898680E+001
1	4,813498228628887E+003	1,000000000000000E+000	3,4125500E+000	3,0010301E+004	3,676336632654731E+004	0,000000000000000E+000	2,6056658E+001
1	4,843498230053810E+003	1,000000000000000E+000	3,4127076E+000	3,0010498E+004	3,701345674749349E+004	0,000000000000000E+000	2,5701202E+001
1	4,873498231478734E+003	1,000000000000000E+000	3,4128652E+000	3,0010695E+004	3,726354692145291E+004	0,000000000000000E+000	2,5788092E+001
1	4,903498232903657E+003	1,000000000000000E+000	3,4130621E+000	3,0012074E+004	3,751363712841797E+004	0,000000000000000E+000	2,5677507E+001
1	4,933498234328581E+003	1,000000000000000E+000	3,4131801E+000	3,0012469E+004	3,776372766558594E+004	0,000000000000000E+000	2,5559023E+001
1	4,963498235753505E+003	1,000000000000000E+000	3,4134166E+000	3,0011879E+004	3,801381734337782E+004	0,000000000000000E+000	2,5701202E+001
1	4,993498237178428E+003	1,000000000000000E+000	3,4136136E+000	3,0011680E+004	3,826390717038411E+004	0,000000000000000E+000	2,5717001E+001
1	5,023498238603352E+003	1,000000000000000E+000	3,4138105E+000	3,0010498E+004	3,851399708913411E+004	0,000000000000000E+000	2,5867083E+001
1	5,053498240028275E+003	1,000000000000000E+000	3,4139678E+000	3,0010893E+004	3,876408711738715E+004	0,000000000000000E+000	2,5898680E+001
1	5,083498241453199E+003	1,000000000000000E+000	3,4141254E+000	3,0014242E+004	3,901417688651692E+004	0,000000000000000E+000	2,5890779E+001
1	5,113498242878122E+003	1,000000000000000E+000	3,4141254E+000	3,0012074E+004	3,926426649061740E+004	0,000000000000000E+000	2,5709105E+001
1	5,143498244303046E+003	1,000000000000000E+000	3,4144406E+000	3,0012863E+004	3,951435604046115E+004	0,000000000000000E+000	2,5874981E+001
1	5,173498245727969E+003	1,000000000000000E+000	3,4144800E+000	3,0012076E+004	3,976444580553928E+004	0,000000000000000E+000	2,6341022E+001
1	5,203498247152893E+003	1,000000000000000E+000	3,4147558E+000	3,0009119E+004	4,001453483367946E+004	0,000000000000000E+000	2,6190941E+001
1	5,233498248577816E+003	1,000000000000000E+000	3,4149132E+000	3,0011484E+004	4,026462396943684E+004	0,000000000000000E+000	2,6285730E+001
1	5,263498250002740E+003	1,000000000000000E+000	3,4148345E+000	3,0011877E+004	4,051471288693359E+004	0,000000000000000E+000	2,6451607E+001
1	5,293498251427663E+003	1,000000000000000E+000	3,4151890E+000	3,0008922E+004	4,076480224149631E+004	0,000000000000000E+000	2,6285730E+001
1	5,323498252852587E+003	1,000000000000000E+000	3,4150708E+000	3,0010895E+004	4,101489164819661E+004	0,000000000000000E+000	2,6443710E+001
1	5,353498254277511E+003	1,000000000000000E+000	3,4151890E+000	3,0009514E+004	4,126498086416015E+004	0,000000000000000E+000	2,6277830E+001
1	5,383498255702434E+003	1,000000000000000E+000	3,4153070E+000	3,0010104E+004	4,151507026234266E+004	0,000000000000000E+000	2,6246233E+001
1	5,413498257127358E+003	1,000000000000000E+000	3,4154646E+000	3,0008922E+004	4,176515963973958E+004	0,000000000000000E+000	2,6380518E+001
1	5,443498258552281E+003	1,000000000000000E+000	3,4155436E+000	3,0010104E+004	4,201524875841363E+004	0,000000000000000E+000	2,6222538E+001
1	5,473498259977205E+003	1,000000000000000E+000	3,4158192E+000	3,0011092E+004	4,226533796896267E+004	0,000000000000000E+000	2,6238337E+001
1	5,503498261402128E+003	1,000000000000000E+000	3,4158585E+000	3,0011484E+004	4,251542723462130E+004	0,000000000000000E+000	2,6119852E+001
1	5,533498262827052E+003	1,000000000000000E+000	3,4158978E+000	3,0010695E+004	4,276551693838541E+004	0,000000000000000E+000	2,6080355E+001
1	5,563498264251975E+003	1,000000000000000E+000	3,4162130E+000	3,0010498E+004	4,301560648749782E+004	0,000000000000000E+000	2,6088255E+001
1	5,593498265676899E+003	1,000000000000000E+000	3,4164100E+000	3,0010695E+004	4,326569602701713E+004	0,000000000000000E+000	2,5819689E+001
