Ns	time/s	cycle number	Ecell/V	I/mA	Q charge/mA.h	Q discharge/mA.h	Temperature/°C	
1	1,451450068940176E+003	1,000000000000000E+000	3,3691449E+000	3,0010893E+004	1,025409194885308E+004	0,000000000000000E+000	1,3647322E+001
1	1,481450070365099E+003	1,000000000000000E+000	3,3700116E+000	3,0014043E+004	1,050419336419596E+004	0,000000000000000E+000	1,3868494E+001
1	1,511450071790023E+003	1,000000000000000E+000	3,3708780E+000	3,0012863E+004	1,075429508758680E+004	0,000000000000000E+000	1,3671018E+001
1	1,541450073214946E+003	1,000000000000000E+000	3,3718233E+000	3,0012076E+004	1,100439679084961E+004	0,000000000000000E+000	1,3599927E+001
1	1,571450074639870E+003	1,000000000000000E+000	3,3728080E+000	3,0013453E+004	1,125449854421983E+004	0,000000000000000E+000	1,3821099E+001
1	1,601450076064793E+003	1,000000000000000E+000	3,3739109E+000	3,0011877E+004	1,150460048678711E+004	0,000000000000000E+000	1,3868494E+001
1	1,631450077489717E+003	1,000000000000000E+000	3,3750136E+000	3,0013061E+004	1,175470253623264E+004	0,000000000000000E+000	1,3678917E+001
1	1,661450078914640E+003	1,000000000000000E+000	3,3762348E+000	3,0011090E+004	1,200480455624132E+004	0,000000000000000E+000	1,3979080E+001
1	1,691450080339564E+003	1,000000000000000E+000	3,3772981E+000	3,0010500E+004	1,225490663520833E+004	0,000000000000000E+000	1,3718412E+001
1	1,721450081764488E+003	1,000000000000000E+000	3,3785980E+000	3,0012273E+004	1,250500875755425E+004	0,000000000000000E+000	1,3465644E+001
1	1,751450083189411E+003	1,000000000000000E+000	3,3799372E+000	3,0012467E+004	1,275511094125543E+004	0,000000000000000E+000	1,3671018E+001
1	1,781450084614335E+003	1,000000000000000E+000	3,3810005E+000	3,0014439E+004	1,300521300413846E+004	0,000000000000000E+000	1,3702614E+001
1	1,811450086039258E+003	1,000000000000000E+000	3,3822610E+000	3,0012273E+004	1,325531500816298E+004	0,000000000000000E+000	1,3789503E+001
1	1,841450087464182E+003	1,000000000000000E+000	3,3836396E+000	3,0011877E+004	1,350541723939236E+004	0,000000000000000E+000	1,3631524E+001
1	1,871450088889105E+003	1,000000000000000E+000	3,3850574E+000	3,0011090E+004	1,375551991663303E+004	0,000000000000000E+000	1,3489342E+001
1	1,901450090314029E+003	1,000000000000000E+000	3,3863966E+000	3,0012469E+004	1,400562283088759E+004	0,000000000000000E+000	1,3615726E+001
1	1,931450091738952E+003	1,000000000000000E+000	3,3876965E+000	3,0012273E+004	1,425572549763563E+004	0,000000000000000E+000	1,3860595E+001
1	1,961450093163876E+003	1,000000000000000E+000	3,3890357E+000	3,0016408E+004	1,450582777893880E+004	0,000000000000000E+000	1,3947483E+001
1	1,991450094588799E+003	1,000000000000000E+000	3,3904929E+000	3,0011287E+004	1,475593021722982E+004	0,000000000000000E+000	1,3963282E+001
1	2,021450096013723E+003	1,000000000000000E+000	3,3919110E+000	3,0011287E+004	1,500603282122722E+004	0,000000000000000E+000	1,3868494E+001
1	2,051450097438646E+003	1,000000000000000E+000	3,3932502E+000	3,0009711E+004	1,525613572891602E+004	0,000000000000000E+000	1,3789503E+001
1	2,081450098863570E+003	1,000000000000000E+000	3,3946681E+000	3,0011680E+004	1,550623821568577E+004	0,000000000000000E+000	1,3813200E+001
1	2,111450100288494E+003	1,000000000000000E+000	3,3958497E+000	3,0011879E+004	1,575634069071940E+004	0,000000000000000E+000	1,3686816E+001
1	2,141450101713417E+003	1,000000000000000E+000	3,3973858E+000	3,0013453E+004	1,600644337818143E+004	0,000000000000000E+000	1,3639422E+001
1	2,171450103138341E+003	1,000000000000000E+000	3,3986068E+000	3,0011680E+004	1,625654580033637E+004	0,000000000000000E+000	1,3742109E+001
1	2,201450104563264E+003	1,000000000000000E+000	3,3999460E+000	3,0012666E+004	1,650664854591689E+004	0,000000000000000E+000	1,3773706E+001
1	2,231450105988188E+003	1,000000000000000E+000	3,4012065E+000	3,0012271E+004	1,675675127685113E+004	0,000000000000000E+000	1,3686816E+001
1	2,261450107413111E+003	1,000000000000000E+000	3,4024668E+000	3,0011287E+004	1,700685363289280E+004	0,000000000000000E+000	1,3623625E+001
1	2,291450108838035E+003	1,000000000000000E+000	3,4038060E+000	3,0009711E+004	1,725695621503798E+004	0,000000000000000E+000	1,3805301E+001
1	2,321450110262958E+003	1,000000000000000E+000	3,4051058E+000	3,0012668E+004	1,750705892951932E+004	0,000000000000000E+000	1,3726312E+001
1	2,351450111687882E+003	1,000000000000000E+000	3,4062481E+000	3,0011287E+004	1,775716135121094E+004	0,000000000000000E+000	1,3615726E+001
1	2,381450113112805E+003	1,000000000000000E+000	3,4075477E+000	3,0011879E+004	1,800726395435982E+004	0,000000000000000E+000	1,3781604E+001
1	2,411450114537729E+003	1,000000000000000E+000	3,4086900E+000	3,0012668E+004	1,825736639465496E+004	0,000000000000000E+000	1,3694715E+001
1	2,441450115962652E+003	1,000000000000000E+000	3,4099112E+000	3,0012469E+004	1,850746890254124E+004	0,000000000000000E+000	1,3631524E+001
1	2,471450117387576E+003	1,000000000000000E+000	3,4109745E+000	3,0010695E+004	1,875757175091255E+004	0,000000000000000E+000	1,3686816E+001
1	2,501450118812500E+003	1,000000000000000E+000	3,4122744E+000	3,0013455E+004	1,900767433165148E+004	0,000000000000000E+000	1,3576230E+001
1	2,531450120237423E+003	1,000000000000000E+000	3,4134560E+000	3,0013061E+004	1,925777604893121E+004	0,000000000000000E+000	1,3734211E+001
1	2,561450121662347E+003	1,000000000000000E+000	3,4145589E+000	3,0013652E+004	1,950787804443252E+004	0,000000000000000E+000	1,3734211E+001
1	2,591450123087270E+003	1,000000000000000E+000	3,4158585E+000	3,0012076E+004	1,975797958436633E+004	0,000000000000000E+000	1,3694715E+001
1	2,621450124512194E+003	1,000000000000000E+000	3,4169221E+000	3,0011879E+004	2,000808158870443E+004	0,000000000000000E+000	1,3671018E+001
1	2,651450125937117E+003	1,000000000000000E+000	3,4179854E+000	3,0013256E+004	2,025818325307184E+004	0,000000000000000E+000	1,3797402E+001
1	2,681450127362041E+003	1,000000000000000E+000	3,4191277E+000	3,0010893E+004	2,050828522679471E+004	0,000000000000000E+000	1,3647322E+001
1	2,711450128786964E+003	1,000000000000000E+000	3,4201913E+000	3,0013453E+004	2,075838706900174E+004	0,000000000000000E+000	1,3694715E+001
1	2,741450130211888E+003	1,000000000000000E+000	3,4212546E+000	3,0011287E+004	2,100848868935982E+004	0,000000000000000E+000	1,3797402E+001
1	2,771450131636811E+003	1,000000000000000E+000	3,4224362E+000	3,0015227E+004	2,125859081157119E+004	0,000000000000000E+000	1,3568331E+001
1	2,801450133061735E+003	1,000000000000000E+000	3,4232633E+000	3,0014045E+004	2,150869285802518E+004	0,000000000000000E+000	1,3686816E+001
1	2,831450134486659E+003	1,000000000000000E+000	3,4244845E+000	3,0012666E+004	2,175879486017470E+004	0,000000000000000E+000	1,3718412E+001
1	2,861450135911582E+003	1,000000000000000E+000	3,4253509E+000	3,0012666E+004	2,200889665204537E+004	0,000000000000000E+000	1,3702614E+001
1	2,891450137336506E+003	1,000000000000000E+000	3,4262569E+000	3,0011682E+004	2,225899828563586E+004	0,000000000000000E+000	1,3663118E+001
1	2,921450138761429E+003	1,000000000000000E+000	3,4272809E+000	3,0008727E+004	2,250909980773547E+004	0,000000000000000E+000	1,3552532E+001
1	2,951450140186353E+003	1,000000000000000E+000	3,4281476E+000	3,0010893E+004	2,275920111761828E+004	0,000000000000000E+000	1,3710513E+001
1	2,981450141611276E+003	1,000000000000000E+000	3,4288564E+000	3,0014047E+004	2,300930225867188E+004	0,000000000000000E+000	1,3678917E+001
1	3,011450143036200E+003	1,000000000000000E+000	3,4296048E+000	3,0011877E+004	2,325940318418295E+004	0,000000000000000E+000	1,3931685E+001
1	3,041450144461123E+003	1,000000000000000E+000	3,4305108E+000	3,0013453E+004	2,350950419923286E+004	0,000000000000000E+000	1,3805301E+001
1	3,071450145886047E+003	1,000000000000000E+000	3,4312198E+000	3,0011484E+004	2,375960573370552E+004	0,000000000000000E+000	1,3813200E+001
1	3,101450147310970E+003	1,000000000000000E+000	3,4318106E+000	3,0011287E+004	2,400970711507271E+004	0,000000000000000E+000	1,3892191E+001
1	3,131450148735894E+003	1,000000000000000E+000	3,4325984E+000	3,0013455E+004	2,425980827244033E+004	0,000000000000000E+000	1,3789503E+001
1	3,161450150160817E+003	1,000000000000000E+000	3,4330709E+000	3,0011090E+004	2,450990945863933E+004	0,000000000000000E+000	1,3892191E+001
1	3,191450151585741E+003	1,000000000000000E+000	3,4339375E+000	3,0012076E+004	2,476001080731663E+004	0,000000000000000E+000	1,3789503E+001
1	3,221450153010665E+003	1,000000000000000E+000	3,4343708E+000	3,0013059E+004	2,501011181556858E+004	0,000000000000000E+000	1,3520938E+001
1	3,251450154435588E+003	1,000000000000000E+000	3,4348040E+000	3,0013258E+004	2,526021309156142E+004	0,000000000000000E+000	1,3655221E+001
1	3,281450155860512E+003	1,000000000000000E+000	3,4352765E+000	3,0012074E+004	2,551031455815430E+004	0,000000000000000E+000	1,3473543E+001
1	3,311450157285435E+003	1,000000000000000E+000	3,4357100E+000	3,0014045E+004	2,576041612767145E+004	0,000000000000000E+000	1,3686816E+001
1	3,341450158710359E+003	1,000000000000000E+000	3,4361432E+000	3,0010301E+004	2,601051747205621E+004	0,000000000000000E+000	1,3718412E+001
1	3,371450160135282E+003	1,000000000000000E+000	3,4364188E+000	3,0013652E+004	2,626061872241754E+004	0,000000000000000E+000	1,3694715E+001
1	3,401450161560206E+003	1,000000000000000E+000	3,4368916E+000	3,0012271E+004	2,651072029140409E+004	0,000000000000000E+000	1,3750009E+001
1	3,431450162985129E+003	1,000000000000000E+000	3,4372065E+000	3,0013059E+004	2,676082159992731E+004	0,000000000000000E+000	1,3686816E+001
1	3,461450164410053E+003	1,000000000000000E+000	3,4374034E+000	3,0011877E+004	2,701092269342557E+004	0,000000000000000E+000	1,3418251E+001
1	3,491450165834976E+003	1,000000000000000E+000	3,4377580E+000	3,0011090E+004	2,726102427277778E+004	0,000000000000000E+000	1,3750009E+001
1	3,521450167259900E+003	1,000000000000000E+000	3,4379942E+000	3,0011090E+004	2,751112572234375E+004	0,000000000000000E+000	1,3584129E+001
1	3,551450168684823E+003	1,000000000000000E+000	3,4383094E+000	3,0013652E+004	2,776122700429796E+004	0,000000000000000E+000	1,3734211E+001
1	3,581450170109747E+003	1,000000000000000E+000	3,4385457E+000	3,0011680E+004	2,801132849732205E+004	0,000000000000000E+000	1,3836898E+001
1	3,611450171534671E+003	1,000000000000000E+000	3,4387822E+000	3,0013258E+004	2,826142996622722E+004	0,000000000000000E+000	1,3615726E+001
1	3,641450172959594E+003	1,000000000000000E+000	3,4389791E+000	3,0014637E+004	2,851153118503581E+004	0,000000000000000E+000	1,3773706E+001
1	3,671450174384518E+003	1,000000000000000E+000	3,4389791E+000	3,0014242E+004	2,876163227158421E+004	0,000000000000000E+000	1,3671018E+001
1	3,701450175809441E+003	1,000000000000000E+000	3,4394124E+000	3,0013061E+004	2,901173357284940E+004	0,000000000000000E+000	1,3781604E+001
1	3,731450177234365E+003	1,000000000000000E+000	3,4394910E+000	3,0012076E+004	2,926183473335938E+004	0,000000000000000E+000	1,3536736E+001
1	3,761450178659288E+003	1,000000000000000E+000	3,4396093E+000	3,0010104E+004	2,951193560140408E+004	0,000000000000000E+000	1,3844796E+001
1	3,791450180084212E+003	1,000000000000000E+000	3,4398062E+000	3,0011682E+004	2,976203621457249E+004	0,000000000000000E+000	1,3663118E+001
1	3,821450181509135E+003	1,000000000000000E+000	3,4398849E+000	3,0011877E+004	3,001213670809354E+004	0,000000000000000E+000	1,3805301E+001
1	3,851450182934059E+003	1,000000000000000E+000	3,4400425E+000	3,0011090E+004	3,026223742027778E+004	0,000000000000000E+000	1,3781604E+001
1	3,881450184358982E+003	1,000000000000000E+000	3,4403577E+000	3,0013453E+004	3,051233822138021E+004	0,000000000000000E+000	1,3765807E+001
1	3,911450185783906E+003	1,000000000000000E+000	3,4403577E+000	3,0011682E+004	3,076243913528755E+004	0,000000000000000E+000	1,3631524E+001
1	3,941450187208829E+003	1,000000000000000E+000	3,4405153E+000	3,0013455E+004	3,101254013842449E+004	0,000000000000000E+000	1,3789503E+001
1	3,971450188633753E+003	1,000000000000000E+000	3,4405940E+000	3,0011682E+004	3,126264130235135E+004	0,000000000000000E+000	1,3623625E+001
1	4,001450190058677E+003	1,000000000000000E+000	3,4406726E+000	3,0011287E+004	3,151274254008790E+004	0,000000000000000E+000	1,3789503E+001
1	4,031450191483600E+003	1,000000000000000E+000	3,4407516E+000	3,0015029E+004	3,176284335431858E+004	0,000000000000000E+000	1,3710513E+001
1	4,061450192908524E+003	1,000000000000000E+000	3,4408696E+000	3,0010105E+004	3,201294402331055E+004	0,000000000000000E+000	1,3821099E+001
1	4,091450194333447E+003	1,000000000000000E+000	3,4410665E+000	3,0012863E+004	3,226304499963868E+004	0,000000000000000E+000	1,3742109E+001
1	4,121450195758371E+003	1,000000000000000E+000	3,4411454E+000	3,0011484E+004	3,251314539370118E+004	0,000000000000000E+000	1,3750009E+001
1	4,151450197183294E+003	1,000000000000000E+000	3,4412634E+000	3,0012469E+004	3,276324637412110E+004	0,000000000000000E+000	1,3631524E+001
1	4,181450198608218E+003	1,000000000000000E+000	3,4413424E+000	3,0009908E+004	3,301334675008139E+004	0,000000000000000E+000	1,3552532E+001
1	4,211450200033141E+003	1,000000000000000E+000	3,4415393E+000	3,0012863E+004	3,326344765344293E+004	0,000000000000000E+000	1,3694715E+001
1	4,241450201458065E+003	1,000000000000000E+000	3,4415786E+000	3,0011287E+004	3,351354892481446E+004	0,000000000000000E+000	1,3599927E+001
1	4,271450202882988E+003	1,000000000000000E+000	3,4416969E+000	3,0015227E+004	3,376364989153755E+004	0,000000000000000E+000	1,3765807E+001
1	4,301450204307912E+003	1,000000000000000E+000	3,4418149E+000	3,0010500E+004	3,401375082984701E+004	0,000000000000000E+000	1,3678917E+001
1	4,331450205732835E+003	1,000000000000000E+000	3,4418542E+000	3,0013650E+004	3,426385200157553E+004	0,000000000000000E+000	1,3726312E+001
1	4,361450207157759E+003	1,000000000000000E+000	3,4421694E+000	3,0011287E+004	3,451395303675999E+004	0,000000000000000E+000	1,3757908E+001
1	4,391450208582683E+003	1,000000000000000E+000	3,4423664E+000	3,0013848E+004	3,476405412284180E+004	0,000000000000000E+000	1,3647322E+001
1	4,421450210007606E+003	1,000000000000000E+000	3,4423664E+000	3,0013453E+004	3,501415589279948E+004	0,000000000000000E+000	1,3678917E+001
1	4,451450211432530E+003	1,000000000000000E+000	3,4425240E+000	3,0013850E+004	3,526425753876303E+004	0,000000000000000E+000	1,3860595E+001
1	4,481450212857453E+003	1,000000000000000E+000	3,4427209E+000	3,0013256E+004	3,551435905388781E+004	0,000000000000000E+000	1,3773706E+001
1	4,511450214282377E+003	1,000000000000000E+000	3,4427602E+000	3,0012074E+004	3,576446005239801E+004	0,000000000000000E+000	1,3726312E+001
1	4,541450215707300E+003	1,000000000000000E+000	3,4429965E+000	3,0014439E+004	3,601456097210829E+004	0,000000000000000E+000	1,3592029E+001
1	4,571450217132224E+003	1,000000000000000E+000	3,4431541E+000	3,0010893E+004	3,626466171123915E+004	0,000000000000000E+000	1,3702614E+001
1	4,601450218557147E+003	1,000000000000000E+000	3,4431934E+000	3,0014439E+004	3,651476279417752E+004	0,000000000000000E+000	1,3773706E+001
1	4,631450219982071E+003	1,000000000000000E+000	3,4433904E+000	3,0011682E+004	3,676486366673937E+004	0,000000000000000E+000	1,3568331E+001
1	4,661450221406994E+003	1,000000000000000E+000	3,4435480E+000	3,0012666E+004	3,701496454051433E+004	0,000000000000000E+000	1,3718412E+001
1	4,691450222831918E+003	1,000000000000000E+000	3,4439025E+000	3,0011484E+004	3,726506554414172E+004	0,000000000000000E+000	1,3734211E+001
1	4,721450224256841E+003	1,000000000000000E+000	3,4438632E+000	3,0013059E+004	3,751516679953343E+004	0,000000000000000E+000	1,3876393E+001
1	4,751450225681765E+003	1,000000000000000E+000	3,4441781E+000	3,0011090E+004	3,776526756054905E+004	0,000000000000000E+000	1,3576230E+001
1	4,781450227106689E+003	1,000000000000000E+000	3,4442570E+000	3,0011877E+004	3,801536815014432E+004	0,000000000000000E+000	1,3647322E+001
1	4,811450228531612E+003	1,000000000000000E+000	3,4443357E+000	3,0013258E+004	3,826546894748699E+004	0,000000000000000E+000	1,3560431E+001
1	4,841450229956536E+003	1,000000000000000E+000	3,4446902E+000	3,0013256E+004	3,851556996028213E+004	0,000000000000000E+000	1,3710513E+001
1	4,871450231381459E+003	1,000000000000000E+000	3,4448872E+000	3,0010893E+004	3,876567101540908E+004	0,000000000000000E+000	1,3441947E+001
1	4,901450232806383E+003	1,000000000000000E+000	3,4451234E+000	3,0014242E+004	3,901577178059245E+004	0,000000000000000E+000	1,3544634E+001
1	4,931450234231306E+003	1,000000000000000E+000	3,4452417E+000	3,0013650E+004	3,926587259518122E+004	0,000000000000000E+000	1,3773706E+001
1	4,961450235656230E+003	1,000000000000000E+000	3,4454386E+000	3,0011287E+004	3,951597346446398E+004	0,000000000000000E+000	1,3599927E+001
1	4,991450237081153E+003	1,000000000000000E+000	3,4456356E+000	3,0014045E+004	3,976607432241320E+004	0,000000000000000E+000	1,3560431E+001
1	5,021450238506077E+003	1,000000000000000E+000	3,4458718E+000	3,0012861E+004	4,001617518410157E+004	0,000000000000000E+000	1,3678917E+001
1	5,051450239931000E+003	1,000000000000000E+000	3,4459507E+000	3,0011682E+004	4,026627595149523E+004	0,000000000000000E+000	1,3686816E+001
1	5,081450241355924E+003	1,000000000000000E+000	3,4462264E+000	3,0011879E+004	4,051637714095596E+004	0,000000000000000E+000	1,3528837E+001
1	5,111450242780847E+003	1,000000000000000E+000	3,4465809E+000	3,0010893E+004	4,076647799697701E+004	0,000000000000000E+000	1,3710513E+001
1	5,141450244205771E+003	1,000000000000000E+000	3,4466989E+000	3,0011484E+004	4,101657866555340E+004	0,000000000000000E+000	1,3671018E+001
1	5,171450245630695E+003	1,000000000000000E+000	3,4468565E+000	3,0011879E+004	4,126667951975913E+004	0,000000000000000E+000	1,3789503E+001
1	5,201450247055618E+003	1,000000000000000E+000	3,4471323E+000	3,0012271E+004	4,151678021931968E+004	0,000000000000000E+000	1,3647322E+001
1	5,231450248480542E+003	1,000000000000000E+000	3,4476442E+000	3,0013650E+004	4,176688059804581E+004	0,000000000000000E+000	1,3718412E+001
1	5,261450249905465E+003	1,000000000000000E+000	3,4476442E+000	3,0012074E+004	4,201698113010744E+004	0,000000000000000E+000	1,3678917E+001
1	5,291450251330389E+003	1,000000000000000E+000	3,4479201E+000	3,0012469E+004	4,226708190087350E+004	0,000000000000000E+000	1,3584129E+001
1	5,321450252755312E+003	1,000000000000000E+000	3,4482350E+000	3,0013059E+004	4,251718266428170E+004	0,000000000000000E+000	1,3694715E+001
1	5,351450254180236E+003	1,000000000000000E+000	3,4483926E+000	3,0012471E+004	4,276728289430557E+004	0,000000000000000E+000	1,3821099E+001
1	5,381450255605159E+003	1,000000000000000E+000	3,4486289E+000	3,0012863E+004	4,301738309790258E+004	0,000000000000000E+000	1,3560431E+001
1	5,411450257030083E+003	1,000000000000000E+000	3,4489441E+000	3,0010695E+004	4,326748333461265E+004	0,000000000000000E+000	1,3757908E+001
1	5,441450258455006E+003	1,000000000000000E+000	3,4493380E+000	3,0010500E+004	4,351758399779082E+004	0,000000000000000E+000	1,3773706E+001
1	5,471450259879930E+003	1,000000000000000E+000	3,4494166E+000	3,0011482E+004	4,376768418309572E+004	0,000000000000000E+000	1,3750009E+001
1	5,501450261304853E+003	1,000000000000000E+000	3,4496925E+000	3,0011877E+004	4,401778440159182E+004	0,000000000000000E+000	1,3560431E+001
1	5,531450262729777E+003	1,000000000000000E+000	3,4500074E+000	3,0012076E+004	4,426788459975154E+004	0,000000000000000E+000	1,3836898E+001
1	5,561450264154701E+003	1,000000000000000E+000	3,4503226E+000	3,0011879E+004	4,451798492801760E+004	0,000000000000000E+000	1,3813200E+001
1	5,591450265579624E+003	1,000000000000000E+000	3,4504802E+000	3,0013455E+004	4,476808512009442E+004	0,000000000000000E+000	1,3726312E+001
