Ns	time/s	cycle number	Ecell/V	I/mA	Q charge/mA.h	Q discharge/mA.h	Temperature/°C	
1	4,435700210684445E+003	1,000000000000000E+000	3,4447412E+000	2,9999238E+004	3,499794786681533E+004	0,000000000000000E+000	1,4188531E+001
1	4,465700212109368E+003	1,000000000000000E+000	3,4448595E+000	2,9997270E+004	3,524793397940105E+004	0,000000000000000E+000	1,4488938E+001
1	4,495700213534292E+003	1,000000000000000E+000	3,4450564E+000	2,9997859E+004	3,549791996563478E+004	0,000000000000000E+000	1,4196436E+001
1	4,525700214959215E+003	1,000000000000000E+000	3,4452140E+000	2,9997465E+004	3,574790601150500E+004	0,000000000000000E+000	1,4354546E+001
1	4,555700216384139E+003	1,000000000000000E+000	3,4453714E+000	3,0000223E+004	3,599789172259441E+004	0,000000000000000E+000	1,4417789E+001
1	4,585700217809062E+003	1,000000000000000E+000	3,4456079E+000	2,9999041E+004	3,624787686057184E+004	0,000000000000000E+000	1,4449411E+001
1	4,615700219233986E+003	1,000000000000000E+000	3,4456866E+000	3,0000420E+004	3,649786220557618E+004	0,000000000000000E+000	1,4267586E+001
1	4,645700220658910E+003	1,000000000000000E+000	3,4460018E+000	2,9998646E+004	3,674784719522027E+004	0,000000000000000E+000	1,4243869E+001
1	4,675700222083833E+003	1,000000000000000E+000	3,4459229E+000	2,9999041E+004	3,699783239535916E+004	0,000000000000000E+000	1,4283396E+001
1	4,705700223508757E+003	1,000000000000000E+000	3,4462774E+000	2,9997857E+004	3,724781785634875E+004	0,000000000000000E+000	1,4386168E+001
1	4,735700224933680E+003	1,000000000000000E+000	3,4464743E+000	2,9999041E+004	3,749780340232314E+004	0,000000000000000E+000	1,4378262E+001
1	4,765700226358604E+003	1,000000000000000E+000	3,4466712E+000	2,9996676E+004	3,774778886061741E+004	0,000000000000000E+000	1,4409884E+001
1	4,795700227783527E+003	1,000000000000000E+000	3,4468682E+000	2,9999436E+004	3,799777407449111E+004	0,000000000000000E+000	1,4299208E+001
1	4,825700229208451E+003	1,000000000000000E+000	3,4471045E+000	2,9996873E+004	3,824775953995660E+004	0,000000000000000E+000	1,4512654E+001
1	4,855700230633374E+003	1,000000000000000E+000	3,4473801E+000	2,9997465E+004	3,849774478883355E+004	0,000000000000000E+000	1,4212247E+001
1	4,885700232058298E+003	1,000000000000000E+000	3,4475770E+000	2,9999436E+004	3,874773007242622E+004	0,000000000000000E+000	1,4401978E+001
1	4,915700233483221E+003	1,000000000000000E+000	3,4478135E+000	2,9996086E+004	3,899771472497613E+004	0,000000000000000E+000	1,4322925E+001
1	4,945700234908145E+003	1,000000000000000E+000	3,4477739E+000	3,0001604E+004	3,924770005648980E+004	0,000000000000000E+000	1,4330830E+001
1	4,975700236333068E+003	1,000000000000000E+000	3,4482074E+000	2,9997662E+004	3,949768548599284E+004	0,000000000000000E+000	1,4544276E+001
1	5,005700237757992E+003	1,000000000000000E+000	3,4484041E+000	2,9996480E+004	3,974767069259223E+004	0,000000000000000E+000	1,4204341E+001
1	5,035700239182916E+003	1,000000000000000E+000	3,4486406E+000	2,9998057E+004	3,999765574347331E+004	0,000000000000000E+000	1,4417789E+001
1	5,065700240607839E+003	1,000000000000000E+000	3,4488769E+000	2,9997268E+004	4,024764077874566E+004	0,000000000000000E+000	1,4488938E+001
1	5,095700242032763E+003	1,000000000000000E+000	3,4490345E+000	2,9998449E+004	4,049762613135200E+004	0,000000000000000E+000	1,4409884E+001
1	5,125700243457686E+003	1,000000000000000E+000	3,4493101E+000	2,9998254E+004	4,074761179071181E+004	0,000000000000000E+000	1,4583805E+001
